Customer_ID,Name,Age,Gender,Marital_Status,City,State,Occupation,Annual_Income,Expenses,Credit_Score,Website_Visits,Search_History,Chatbot_Interactions,Active_Policies,Matured_Policies,Payment_History,Premium_Type,Email_Response_Rate,App_Interactions,Feedback_Score,Propensity_Score,Policy_Type,Total_Premium_Paid,Policy_Maturity_Amount,Years_Completed,Policy_Term,Market_Return_Comparison,Estimated_Alternative_Growth
114,Sneha Ghosh,33,Male,Single,Kolkata,West Bengal,Civil Engineer,553894,1467798,403,9,Investment Plans,12,2,1,On-time,Yearly,0.7989676546251618,49,6,0.36,Term,199374,414591.7337087386,5,16,1.06,266807.3863084224
115,Rajesh Das,50,Male,Single,Kolkata,West Bengal,Software Engineer,1838311,881986,697,47,Health Insurance,3,2,1,Late,Yearly,0.2681655496694293,93,3,0.68,Whole Life,277009,410077.945777701,9,23,1.15,974483.3937484449
116,Priya Gupta,50,Female,Married,Delhi,Delhi,Shop Owner,1301427,1110186,811,25,Investment Plans,12,5,1,On-time,Yearly,0.8737559666725259,72,8,0.65,Endowment,442081,909162.1718357003,17,28,1.12,3035346.2219900824
117,Suresh Sharma,28,Female,Single,Chennai,Tamil Nadu,Farmer,1843691,800901,338,18,Investment Plans,9,1,0,On-time,Yearly,0.7596907412328823,71,3,0.58,ULIP,157717,270015.24620652397,13,28,1.15,970399.2052677459
118,Amit Malhotra,65,Female,Married,Ahmedabad,Gujarat,Businessman,545270,172246,479,35,Life Insurance,2,5,0,On-time,Yearly,0.8382311652853918,80,6,0.51,Term,401915,822560.3925579207,2,11,1.12,504162.1760000001
119,Arun Singh,65,Male,Married,Hyderabad,Telangana,Mechanic,824213,1440604,739,36,Car Insurance,7,5,2,On-time,Yearly,0.5494726299987084,24,10,0.55,Endowment,58000,77637.1144852225,13,18,1.15,356861.68203509616
120,Manish Pandey,62,Female,Married,Kolkata,West Bengal,Civil Engineer,1259754,1159436,760,27,Investment Plans,8,0,2,On-time,Lump Sum,0.4981114409560266,12,4,0.58,Endowment,46737,96053.83080160173,19,22,1.06,141407.4439290678
121,Kavita Chopra,30,Male,Single,Bangalore,Karnataka,Journalist,1839397,260679,759,29,Investment Plans,1,2,3,Late,Lump Sum,0.8350214347324293,79,8,0.76,Money Back,293629,733848.7087496095,3,24,1.12,412527.6037120001
122,Meena Chopra,48,Male,Single,Chennai,Tamil Nadu,Software Engineer,1217436,226640,540,50,Investment Plans,16,2,1,Late,Lump Sum,0.4986213031912629,10,4,0.7,Whole Life,320709,404951.4452022091,10,12,1.12,996073.4730498639
123,Suresh Sharma,23,Male,Single,Delhi,Delhi,Teacher,463885,1264032,736,36,Investment Plans,20,2,0,Late,Lump Sum,0.2978544800847024,46,5,0.53,ULIP,438738,1083826.08140796,2,20,1.06,492966.01680000004
124,Rahul Malhotra,50,Male,Single,Chennai,Tamil Nadu,Journalist,1754772,1273324,442,45,Retirement Plans,8,1,3,On-time,Lump Sum,0.1849411577507866,2,1,0.57,Term,401758,694631.6870293288,13,23,1.15,2471931.6491561406
125,Divya Nair,25,Female,Married,Mumbai,Maharashtra,Nurse,278066,1098059,428,35,Health Insurance,1,1,1,Late,Yearly,0.1265786213200923,20,3,0.33,Money Back,347299,809894.1433132836,19,17,1.06,1050787.6814755187
126,Rahul Kumar,45,Female,Single,Chennai,Tamil Nadu,Businessman,1445353,813082,409,3,Car Insurance,8,1,1,On-time,Yearly,0.7600166988133922,84,10,0.57,Whole Life,206240,457254.9369018318,17,27,1.06,555357.4593365476
127,Dinesh Gupta,57,Male,Single,Ahmedabad,Gujarat,Businessman,606696,1314593,827,32,Investment Plans,18,1,3,Late,Lump Sum,0.9661359032544584,98,6,0.56,Money Back,72487,140416.10002318278,14,28,1.15,512896.68375051237
128,Anjali Reddy,45,Male,Single,Delhi,Delhi,Journalist,1056171,536874,773,7,Life Insurance,18,4,2,On-time,Yearly,0.8577082610201611,6,9,0.67,Whole Life,412092,890112.1150004369,12,25,1.06,829210.0684716561
129,Pankaj Das,30,Male,Married,Pune,Maharashtra,Software Engineer,267099,816306,628,37,Health Insurance,16,5,3,On-time,Yearly,0.5896838750501452,69,6,0.51,Whole Life,294486,689706.8936610054,12,11,1.12,1147310.38614119
130,Sneha Malhotra,64,Female,Married,Jaipur,Rajasthan,Shop Owner,1341005,751598,503,9,Life Insurance,3,3,3,Late,Lump Sum,0.1805941460603439,47,3,0.5,ULIP,322950,557212.2519403615,11,17,1.12,1123397.720350935
131,Rohit Bose,42,Female,Married,Pune,Maharashtra,Government Employee,1796074,654312,873,32,Health Insurance,0,2,3,Late,Lump Sum,0.5329838531022093,17,2,0.68,Whole Life,330914,537782.6071131988,7,15,1.12,731545.4272503761
132,Rohit Das,65,Male,Married,Chennai,Tamil Nadu,Journalist,519520,1084704,685,46,Car Insurance,9,2,2,On-time,Yearly,0.0491607653436986,21,7,0.53,Money Back,98623,203939.68120376865,4,21,1.06,124509.26522608001
133,Arun Reddy,22,Male,Single,Jaipur,Rajasthan,Journalist,1751254,663538,706,26,Life Insurance,18,4,0,On-time,Monthly,0.5697962054751391,40,5,0.75,Whole Life,385321,867049.208053172,19,24,1.12,3318677.947315891
134,Meena Chopra,38,Female,Single,Mumbai,Maharashtra,Doctor,1484176,1388963,760,35,Life Insurance,8,4,0,Late,Monthly,0.6214476231746773,37,5,0.61,ULIP,413170,905243.3538763506,1,17,1.12,462750.4
135,Sunita Sharma,62,Female,Married,Hyderabad,Telangana,Nurse,1081073,1129410,379,45,Retirement Plans,7,3,0,Late,Monthly,0.037538581782367,70,4,0.5,ULIP,357773,800394.6373710303,3,13,1.12,502645.30534400017
136,Dinesh Singh,27,Male,Married,Indore,Madhya Pradesh,Journalist,1079034,792321,862,24,Retirement Plans,17,2,3,On-time,Monthly,0.1062649017684952,72,5,0.66,Money Back,403137,712044.0760188637,13,24,1.12,1759085.5225523019
137,Arun Yadav,26,Male,Single,Indore,Madhya Pradesh,Electrician,578487,1167940,630,38,Health Insurance,3,2,0,Late,Monthly,0.3117684807321391,0,1,0.41,Endowment,203675,460954.09917328175,15,29,1.12,1114828.5060166786
138,Pankaj Das,35,Female,Married,Hyderabad,Telangana,Businessman,1829852,541984,436,40,Health Insurance,5,1,2,On-time,Lump Sum,0.0115645088531872,63,8,0.7,Endowment,409088,554834.5066564869,2,26,1.12,513159.9872000001
139,Meena Verma,58,Male,Married,Ahmedabad,Gujarat,Bank Manager,970466,754325,657,50,Health Insurance,19,3,1,Late,Lump Sum,0.946690321144132,44,8,0.69,Whole Life,233046,444613.5082203994,11,22,1.06,442390.8858258377
140,Dinesh Gupta,62,Female,Married,Delhi,Delhi,Electrician,635093,626313,440,44,Health Insurance,11,4,2,Late,Monthly,0.9638203193117512,14,6,0.53,Term,125947,152079.271817884,4,27,1.12,198180.04283392007
141,Dinesh Das,35,Female,Single,Indore,Madhya Pradesh,Journalist,641456,760830,335,27,Life Insurance,12,4,2,On-time,Yearly,0.6187012321061898,85,7,0.48,Whole Life,308543,500444.89142939483,19,11,1.12,2657407.330248512
142,Sneha Yadav,63,Male,Married,Delhi,Delhi,Mechanic,1576642,58362,423,15,Life Insurance,17,4,1,On-time,Yearly,0.5247103054648999,21,10,0.74,Money Back,148177,248403.92210843085,17,22,1.15,1594571.8164047492
143,Anjali Nair,30,Female,Married,Mumbai,Maharashtra,Journalist,1292678,878988,872,49,Investment Plans,14,4,1,Late,Lump Sum,0.4373690396866615,88,6,0.73,Money Back,236454,405524.4029083073,3,22,1.06,281620.497264
144,Rajesh Sharma,64,Male,Married,Bangalore,Karnataka,Electrician,1624733,474189,463,14,Life Insurance,15,4,1,On-time,Lump Sum,0.3099062112665001,55,1,0.61,Money Back,494460,1040396.9295258299,18,24,1.06,1411356.5375492743
145,Priya Singh,39,Female,Single,Lucknow,Uttar Pradesh,Journalist,528531,1082882,780,7,Life Insurance,20,2,2,On-time,Monthly,0.9985834021696972,13,10,0.56,Money Back,129575,220941.64076373653,8,29,1.06,206522.86425733386
146,Rahul Nair,40,Female,Single,Kolkata,West Bengal,Nurse,1779522,968126,805,14,Retirement Plans,12,1,2,Late,Yearly,0.6557651437211767,67,1,0.65,Money Back,393048,700923.1702799025,19,19,1.06,1189205.833096524
147,Suman Iyer,41,Male,Married,Hyderabad,Telangana,Businessman,1146607,854002,847,21,Life Insurance,6,1,0,On-time,Lump Sum,0.9210075395780856,35,6,0.61,ULIP,227606,343413.61028731684,5,12,1.12,401119.54114641936
148,Meena Sharma,24,Male,Married,Jaipur,Rajasthan,Shop Owner,694751,1150495,379,22,Retirement Plans,17,3,3,Late,Yearly,0.7164596445946216,25,3,0.43,Endowment,468322,789229.0332272665,7,28,1.12,1035310.7380792309
149,Suman Das,49,Male,Single,Patna,Bihar,Bank Manager,364507,1192322,776,45,Life Insurance,16,5,1,Late,Monthly,0.7840703071364478,75,7,0.55,Money Back,312822,467809.8211416277,8,12,1.15,956929.6499051941
150,Meena Sharma,35,Male,Married,Patna,Bihar,Software Engineer,711733,1451573,672,22,Life Insurance,10,2,1,Late,Yearly,0.4976877050506225,57,2,0.42,Term,96218,124617.19501109775,5,23,1.15,193528.76586687495
151,Pankaj Chopra,38,Male,Married,Hyderabad,Telangana,Bank Manager,1730372,1293566,727,32,Investment Plans,1,4,2,Late,Monthly,0.6901175095555756,36,8,0.64,Term,83230,165168.53435527172,17,17,1.06,224119.4789593719
152,Suresh Pandey,64,Female,Single,Lucknow,Uttar Pradesh,Bank Manager,438937,559132,816,47,Life Insurance,9,2,2,On-time,Yearly,0.033740131711738,69,7,0.6,Term,265756,549763.2286406229,5,13,1.15,534530.2407212498
153,Suresh Mehta,39,Female,Single,Hyderabad,Telangana,Bank Manager,1663507,898262,882,7,Car Insurance,1,3,1,On-time,Monthly,0.600344065431119,50,8,0.65,Term,356199,714299.1942857623,4,29,1.15,622994.2772437498
154,Priya Nair,61,Female,Single,Ahmedabad,Gujarat,Farmer,1598955,297666,312,9,Investment Plans,3,3,1,On-time,Monthly,0.0578552538358377,92,8,0.59,ULIP,469589,846454.0158945471,19,20,1.06,1420788.2445858105
155,Suresh Ghosh,46,Female,Married,Delhi,Delhi,Lawyer,270876,826337,327,28,Car Insurance,17,2,3,On-time,Lump Sum,0.1364308541956321,76,9,0.46,Term,182552,309192.24986626237,2,20,1.06,205115.42720000003
156,Vikram Chopra,23,Male,Single,Ahmedabad,Gujarat,Bank Manager,288629,450332,456,7,Health Insurance,7,5,1,On-time,Monthly,0.1436479720892369,55,2,0.37,Money Back,498446,1157557.9655828213,11,20,1.15,2318965.8818025626
157,Arun Iyer,31,Male,Married,Jaipur,Rajasthan,Mechanic,1096616,1125793,816,44,Investment Plans,16,2,3,Late,Lump Sum,0.9076480199803852,57,1,0.61,Whole Life,482052,903754.1364950294,13,11,1.12,2103430.5814583683
158,Arun Sharma,35,Male,Single,Ahmedabad,Gujarat,Software Engineer,1221819,493694,759,27,Retirement Plans,20,5,3,Late,Monthly,0.6553486509860671,36,2,0.68,Term,354402,646052.3205344515,15,26,1.15,2883790.915498385
159,Priya Saxena,36,Female,Single,Lucknow,Uttar Pradesh,Software Engineer,1160324,144609,816,2,Life Insurance,6,0,3,On-time,Monthly,0.1674748881395716,81,8,0.66,ULIP,59986,73982.8144473043,12,18,1.15,320940.1028269457
160,Vikram Nair,32,Male,Single,Mumbai,Maharashtra,Electrician,1212724,1088963,403,15,Health Insurance,15,4,3,On-time,Yearly,0.7382498180905709,79,5,0.52,ULIP,175232,288015.20112976263,11,11,1.12,609553.2724339217
161,Dinesh Sharma,53,Male,Married,Jaipur,Rajasthan,Software Engineer,1243542,1433561,470,40,Car Insurance,15,0,0,Late,Yearly,0.7136258712370951,72,9,0.59,Term,367739,623043.3836536999,7,24,1.12,812953.770078105
162,Kavita Pandey,53,Female,Married,Lucknow,Uttar Pradesh,Doctor,385306,776028,684,21,Life Insurance,11,4,3,On-time,Monthly,0.9756375173511324,82,1,0.44,Whole Life,121358,208550.03555731187,5,25,1.06,162404.37964638084
163,Pooja Pandey,47,Female,Married,Hyderabad,Telangana,Doctor,217254,852177,835,5,Life Insurance,12,0,2,On-time,Yearly,0.6061068910684686,13,9,0.49,Term,492327,962117.2786319603,17,13,1.06,1325724.747298218
164,Divya Sharma,55,Female,Single,Ahmedabad,Gujarat,Government Employee,926007,444711,523,6,Health Insurance,4,4,0,On-time,Monthly,0.8424506880139636,44,5,0.49,ULIP,347073,657246.3477101793,9,17,1.15,1220959.8782655222
165,Suman Nair,29,Male,Single,Bangalore,Karnataka,Lawyer,1467920,919962,355,29,Car Insurance,11,0,2,Late,Yearly,0.4789227029088995,89,3,0.55,Endowment,93506,186102.80568876697,14,18,1.12,456974.32132597256
166,Rahul Saxena,40,Female,Single,Mumbai,Maharashtra,Government Employee,333282,737439,634,23,Car Insurance,7,4,2,Late,Monthly,0.5544595408551091,66,8,0.48,Money Back,54911,120493.85620690175,12,14,1.06,110491.72046496197
167,Sunita Kumar,59,Female,Single,Patna,Bihar,Government Employee,1200988,96968,335,9,Retirement Plans,0,2,1,Late,Yearly,0.1152451480796018,26,1,0.47,ULIP,369271,833400.8737378598,6,25,1.15,854146.2619831088
168,Neha Nair,24,Male,Single,Mumbai,Maharashtra,Civil Engineer,1841052,58838,665,8,Health Insurance,18,1,3,On-time,Monthly,0.134711026110035,18,7,0.79,Term,445037,949513.1413169935,17,22,1.12,3055642.2388562285
169,Neha Sharma,27,Male,Single,Kolkata,West Bengal,Businessman,1373758,1451526,452,1,Investment Plans,0,2,0,On-time,Monthly,0.9819244064697694,43,5,0.41,Money Back,226111,552203.9439408862,19,16,1.15,3217960.118657768
170,Kavita Sharma,23,Male,Married,Pune,Maharashtra,Teacher,641953,832340,711,22,Car Insurance,8,5,2,On-time,Monthly,0.1388995145816556,11,9,0.55,Term,473751,579730.2155581616,19,29,1.06,1433380.7897134991
171,Rahul Bose,46,Male,Single,Delhi,Delhi,Nurse,923457,105842,812,3,Car Insurance,20,3,2,Late,Monthly,0.581824719784146,97,3,0.64,Term,395597,575400.3389431899,16,26,1.06,1004955.5054065983
172,Divya Nair,41,Male,Married,Pune,Maharashtra,Electrician,975185,1363083,875,16,Retirement Plans,20,5,0,On-time,Monthly,0.5339712619195008,64,6,0.6,Endowment,104458,126376.6036328068,12,12,1.12,406965.8602294725
173,Anjali Saxena,42,Female,Single,Bangalore,Karnataka,Businessman,1963551,659224,519,40,Health Insurance,16,0,2,Late,Yearly,0.3179886676979852,12,10,0.8,Money Back,32175,65692.24860630165,12,14,1.15,172144.2971436165
174,Arun Patel,65,Female,Married,Chennai,Tamil Nadu,Journalist,468512,584476,446,5,Investment Plans,2,1,1,Late,Monthly,0.3109298250411469,56,8,0.41,Money Back,401379,950240.5848190959,6,28,1.12,792250.9755564693
175,Neha Singh,32,Male,Single,Hyderabad,Telangana,Doctor,1083066,402972,891,14,Health Insurance,2,0,1,On-time,Lump Sum,0.651733734759526,37,3,0.59,Endowment,336915,510940.689336305,4,21,1.06,425347.42497840006
176,Divya Gupta,54,Female,Married,Indore,Madhya Pradesh,Teacher,568864,212849,832,8,Investment Plans,20,4,3,Late,Yearly,0.0407830194420423,28,2,0.58,ULIP,409301,984428.216085575,6,16,1.06,580601.2911654933
177,Suman Nair,27,Female,Married,Jaipur,Rajasthan,Mechanic,946221,1488043,789,36,Car Insurance,18,3,0,Late,Monthly,0.546318198313762,73,10,0.63,Term,141300,180630.51692228942,11,18,1.15,657382.9042638562
178,Rajesh Chopra,25,Male,Single,Lucknow,Uttar Pradesh,Plumber,1212106,466766,863,3,Health Insurance,13,1,2,Late,Lump Sum,0.2541956582431068,47,1,0.61,Whole Life,106925,258198.94381603348,1,15,1.15,122963.74999999999
179,Amit Joshi,65,Male,Single,Lucknow,Uttar Pradesh,Nurse,1028520,993603,349,21,Car Insurance,14,4,1,On-time,Monthly,0.1615083295998667,81,10,0.54,Term,264446,438215.97709470405,15,26,1.15,2151813.3995854594
180,Neha Gupta,46,Male,Married,Indore,Madhya Pradesh,Doctor,1609095,723588,488,9,Investment Plans,17,1,2,On-time,Monthly,0.392619348063103,64,6,0.64,Term,86358,115015.64987418267,11,25,1.12,300400.6203253322
181,Rajesh Reddy,36,Female,Single,Bangalore,Karnataka,Bank Manager,971541,838857,869,34,Car Insurance,1,2,0,Late,Yearly,0.8323530165563755,5,3,0.56,ULIP,430543,788596.8902599657,19,12,1.15,6127389.659801032
182,Pooja Sharma,40,Male,Married,Hyderabad,Telangana,Mechanic,1898943,861504,492,23,Investment Plans,11,1,2,On-time,Yearly,0.0565463296455087,72,1,0.62,Term,67057,102852.66619212434,18,13,1.15,829860.7924073995
183,Kavita Mehta,45,Male,Married,Delhi,Delhi,Journalist,1947602,680567,712,20,Health Insurance,15,3,1,On-time,Monthly,0.4573753091662205,22,5,0.75,Endowment,288294,452718.09291767376,17,19,1.06,776310.2374998578
184,Pooja Chopra,27,Female,Single,Patna,Bihar,Electrician,1206956,326747,625,36,Health Insurance,7,4,0,Late,Yearly,0.4638591897816196,27,1,0.6,Endowment,286569,458360.5113466493,19,14,1.06,867043.0237137394
185,Amit Das,37,Male,Single,Jaipur,Rajasthan,Businessman,1239401,901316,495,8,Health Insurance,2,3,1,Late,Lump Sum,0.1627014501891222,87,7,0.5,Money Back,274726,616466.9206503691,14,19,1.15,1943880.3418549981
186,Vikram Chopra,22,Female,Single,Delhi,Delhi,Mechanic,1626692,136524,816,35,Investment Plans,14,3,2,On-time,Monthly,0.2990676136766813,72,9,0.84,Whole Life,298176,566805.6386840969,18,21,1.15,3690063.2541996925
187,Rahul Singh,28,Female,Married,Kolkata,West Bengal,Doctor,558543,957187,695,12,Car Insurance,4,1,0,On-time,Yearly,0.0880181558682486,47,2,0.41,Term,22198,35621.13079762446,19,19,1.06,67162.25774734038
188,Suresh Nair,46,Female,Single,Ahmedabad,Gujarat,Mechanic,1134669,1392506,424,8,Car Insurance,0,5,1,On-time,Yearly,0.7757140373729957,52,3,0.37,Term,473716,944321.5420433895,15,22,1.15,3854656.286720258
189,Rohit Sharma,57,Male,Married,Ahmedabad,Gujarat,Lawyer,974983,390828,671,49,Life Insurance,8,2,0,On-time,Monthly,0.1370407115622874,88,4,0.63,ULIP,204466,435716.20288243535,15,20,1.12,1119158.096532251
190,Vikram Kumar,57,Male,Married,Patna,Bihar,Software Engineer,1654325,684760,731,50,Investment Plans,3,4,1,Late,Yearly,0.252495877720165,70,2,0.68,Endowment,433295,673518.6013171874,4,25,1.12,681798.0710912002
191,Meena Patel,41,Male,Single,Indore,Madhya Pradesh,Businessman,1069279,462177,414,35,Health Insurance,11,4,3,On-time,Monthly,0.925006500682816,48,9,0.62,Whole Life,187292,325441.1698197519,7,17,1.12,414042.94215589983
192,Sunita Singh,58,Female,Married,Jaipur,Rajasthan,Teacher,1931855,562012,589,7,Investment Plans,12,3,0,On-time,Lump Sum,0.8370549120095097,10,1,0.65,Money Back,455090,618217.8848817248,13,17,1.15,2800072.118575033
193,Pooja Nair,64,Female,Single,Chennai,Tamil Nadu,Teacher,1224103,1142916,304,6,Health Insurance,9,1,2,On-time,Yearly,0.96019014738334,28,8,0.47,Endowment,164931,236757.48637853566,3,17,1.06,196435.45989600001
194,Sneha Verma,28,Female,Married,Indore,Madhya Pradesh,Mechanic,1428015,482246,545,29,Health Insurance,10,5,3,On-time,Lump Sum,0.5785010577249354,16,4,0.64,Money Back,463676,966974.6026715876,16,22,1.15,4338904.216157988
195,Vikram Chopra,46,Male,Married,Hyderabad,Telangana,Plumber,1526586,858565,883,27,Life Insurance,14,5,0,On-time,Lump Sum,0.3408159999644417,32,7,0.73,ULIP,182491,262033.32516211944,9,11,1.15,641980.762388758
196,Kavita Gupta,50,Male,Single,Lucknow,Uttar Pradesh,Businessman,1225938,886498,371,23,Health Insurance,14,4,3,Late,Lump Sum,0.2976212172202441,9,4,0.53,ULIP,401009,754984.6163172274,8,21,1.06,639147.4225195384
197,Pankaj Verma,44,Male,Married,Indore,Madhya Pradesh,Civil Engineer,823001,227004,579,10,Investment Plans,6,1,3,On-time,Lump Sum,0.963117610792624,71,7,0.55,Term,421921,895215.1601298477,13,19,1.06,899927.2244489274
198,Anjali Sharma,65,Male,Single,Delhi,Delhi,Doctor,999662,481150,556,4,Car Insurance,17,5,1,On-time,Yearly,0.9307199418367788,50,3,0.55,Whole Life,456096,610685.1782505664,17,21,1.06,1228162.8964971006
199,Kavita Pandey,52,Female,Married,Bangalore,Karnataka,Doctor,1476593,981413,874,27,Retirement Plans,4,0,2,Late,Yearly,0.5940504606536834,13,10,0.69,Money Back,280910,544264.7783007419,17,20,1.12,1928739.545963826
200,Meena Patel,62,Male,Married,Kolkata,West Bengal,Businessman,1623950,1361924,718,41,Life Insurance,9,3,3,On-time,Lump Sum,0.1406944473438458,46,4,0.63,Endowment,43236,66303.77307094581,17,24,1.15,465274.01050146605
201,Rahul Sharma,45,Female,Married,Kolkata,West Bengal,Doctor,908321,206996,791,40,Car Insurance,2,2,0,Late,Monthly,0.085401101201565,33,8,0.66,ULIP,107955,264684.6020611548,1,25,1.06,114432.3
202,Pankaj Yadav,28,Female,Married,Delhi,Delhi,Shop Owner,1723194,1139415,478,5,Life Insurance,7,4,0,Late,Lump Sum,0.1366248432116723,13,6,0.56,Term,236586,432623.3694873441,8,26,1.15,723721.9829566663
203,Pankaj Das,33,Female,Single,Jaipur,Rajasthan,Doctor,1836967,474049,664,36,Car Insurance,14,5,3,On-time,Monthly,0.5276632805089965,27,1,0.73,Term,123145,276804.1383046804,19,11,1.12,1060618.5383672714
204,Anjali Patel,58,Female,Single,Jaipur,Rajasthan,Teacher,1367023,646647,682,7,Car Insurance,0,0,3,Late,Lump Sum,0.6657403509229829,58,8,0.59,Money Back,166430,318762.46443438664,6,27,1.12,328503.30949517334
205,Amit Saxena,58,Female,Married,Pune,Maharashtra,Nurse,1854287,1309433,408,26,Health Insurance,12,0,3,On-time,Yearly,0.587011695791304,100,9,0.64,ULIP,250785,315095.37566759455,3,21,1.06,298688.94756
206,Sunita Singh,43,Female,Single,Hyderabad,Telangana,Farmer,644741,665082,788,7,Car Insurance,17,5,2,Late,Lump Sum,0.6020187219295652,12,5,0.55,Whole Life,114914,232482.14432751492,5,28,1.06,153780.85402432643
207,Pankaj Iyer,54,Female,Single,Indore,Madhya Pradesh,Government Employee,1400425,749948,582,16,Retirement Plans,7,5,1,On-time,Lump Sum,0.1096684855416177,5,7,0.6,ULIP,385014,938211.48831526,13,27,1.15,2368909.3732251814
208,Neha Reddy,24,Male,Married,Lucknow,Uttar Pradesh,Businessman,1959989,1032806,813,39,Investment Plans,19,5,0,On-time,Monthly,0.3909913889626147,97,4,0.78,Money Back,227990,451897.92253771063,15,26,1.06,546391.3024447986
209,Sneha Kumar,27,Female,Married,Pune,Maharashtra,Shop Owner,274910,1233014,501,29,Car Insurance,12,3,2,Late,Monthly,0.7514515151175026,0,2,0.37,Money Back,398387,902324.8497825989,14,15,1.15,2818869.1923974697
210,Sneha Saxena,46,Female,Single,Bangalore,Karnataka,Civil Engineer,1829900,832148,614,36,Life Insurance,4,5,1,On-time,Lump Sum,0.7445667295089076,99,8,0.7,ULIP,34596,81282.20884780199,16,24,1.06,87886.00688338555
