Customer_ID,Name,Age,Gender,Marital_Status,City,State,Occupation,Annual_Income,Expenses,Credit_Score,Website_Visits,Search_History,Chatbot_Interactions,Active_Policies,Matured_Policies,Payment_History,Premium_Type,Email_Response_Rate,App_Interactions,Feedback_Score,Propensity_Score
634,Divya Reddy,64,Female,Married,Ahmedabad,Gujarat,Mechanic,1516882,1026655,707,16,Life Insurance,18,1,2,Late,Lump Sum,0.4890700762445921,35,3,0.63
635,Rajesh Nair,39,Male,Single,Ahmedabad,Gujarat,Mechanic,730142,1014387,756,20,Car Insurance,15,2,1,On-time,Monthly,0.8853840467028857,56,4,0.53
636,Sunita Malhotra,64,Male,Married,Bangalore,Karnataka,Doctor,1986324,597668,412,30,Retirement Plans,7,1,0,On-time,Monthly,0.7615354973106634,94,5,0.67
637,Suman Gupta,45,Female,Single,Delhi,Delhi,Lawyer,583946,419886,640,44,Life Insurance,16,2,0,Late,Monthly,0.1509778618443932,49,8,0.64
638,Neha Gupta,39,Female,Married,Lucknow,Uttar Pradesh,Mechanic,1587882,448190,563,19,Car Insurance,1,5,2,On-time,Lump Sum,0.7809880879838073,50,5,0.61
639,Sunita Sharma,45,Male,Married,Mumbai,Maharashtra,Government Employee,1006779,315394,564,29,Retirement Plans,9,3,1,Late,Yearly,0.9319009244679424,14,3,0.58
640,Priya Singh,22,Female,Married,Indore,Madhya Pradesh,Teacher,867291,556002,439,13,Investment Plans,19,4,3,On-time,Yearly,0.560774942963126,8,9,0.58
641,Pankaj Iyer,50,Male,Single,Pune,Maharashtra,Government Employee,1040742,932222,804,11,Life Insurance,11,1,1,On-time,Lump Sum,0.101698594460753,86,8,0.6
642,Sunita Das,23,Male,Single,Hyderabad,Telangana,Lawyer,1342246,1400742,370,41,Life Insurance,19,3,3,Late,Lump Sum,0.9107502130452544,10,10,0.62
643,Meena Bose,48,Female,Married,Ahmedabad,Gujarat,Mechanic,778160,60117,831,25,Investment Plans,14,4,3,Late,Monthly,0.9682932418525418,78,10,0.72
644,Neha Pandey,46,Female,Single,Delhi,Delhi,Software Engineer,1715302,388910,528,25,Car Insurance,5,2,0,On-time,Yearly,0.338298271923367,23,9,0.7
645,Vikram Verma,40,Male,Single,Ahmedabad,Gujarat,Businessman,554554,782207,791,43,Health Insurance,6,2,3,Late,Monthly,0.5266379853477761,92,10,0.6
646,Divya Joshi,64,Male,Married,Pune,Maharashtra,Software Engineer,1379589,110358,691,39,Retirement Plans,17,3,1,On-time,Lump Sum,0.4301332426107762,74,2,0.73
647,Dinesh Patel,34,Female,Single,Bangalore,Karnataka,Teacher,692124,527298,405,5,Investment Plans,10,2,2,Late,Monthly,0.8477069012886045,56,2,0.42
648,Rohit Kumar,65,Male,Married,Patna,Bihar,Teacher,866830,404794,331,10,Life Insurance,12,4,0,On-time,Lump Sum,0.7245400536560013,97,5,0.49
649,Kavita Ghosh,30,Female,Married,Chennai,Tamil Nadu,Lawyer,1360301,1040493,425,49,Life Insurance,11,2,1,Late,Yearly,0.5760405201279656,11,8,0.63
650,Divya Yadav,44,Male,Married,Kolkata,West Bengal,Lawyer,1281839,522172,570,12,Health Insurance,18,1,0,Late,Monthly,0.6518113912824135,53,9,0.67
651,Suman Sharma,35,Male,Single,Jaipur,Rajasthan,Teacher,1413257,724537,493,16,Health Insurance,12,1,0,Late,Monthly,0.8370171283176692,16,2,0.56
652,Amit Iyer,52,Male,Single,Lucknow,Uttar Pradesh,Doctor,1569005,1067547,695,34,Retirement Plans,4,0,0,Late,Monthly,0.6605261352473848,5,9,0.66
653,Meena Mehta,65,Female,Single,Patna,Bihar,Electrician,1829203,1068070,307,21,Investment Plans,7,0,3,On-time,Monthly,0.1259771755965181,43,10,0.61
654,Dinesh Nair,35,Male,Married,Indore,Madhya Pradesh,Government Employee,1846707,771198,779,8,Investment Plans,9,1,0,On-time,Monthly,0.2724596529002459,5,2,0.65
655,Sneha Das,59,Female,Single,Pune,Maharashtra,Journalist,1811853,1414269,563,43,Retirement Plans,13,1,1,Late,Lump Sum,0.798398097210744,4,7,0.68
656,Sunita Ghosh,53,Male,Married,Ahmedabad,Gujarat,Bank Manager,806567,52296,494,8,Life Insurance,2,3,3,Late,Monthly,0.3360480509388228,80,2,0.47
657,Meena Patel,47,Male,Married,Bangalore,Karnataka,Bank Manager,1438717,398013,535,45,Investment Plans,16,2,0,On-time,Lump Sum,0.8601232144341351,13,7,0.74
658,Arun Gupta,23,Male,Single,Mumbai,Maharashtra,Electrician,1583432,484068,546,31,Retirement Plans,20,1,3,On-time,Monthly,0.2745203890380335,88,4,0.71
659,Divya Chopra,48,Female,Single,Bangalore,Karnataka,Shop Owner,1934442,511141,731,16,Investment Plans,7,5,0,Late,Yearly,0.1132449826675315,8,4,0.71
660,Suman Nair,53,Male,Married,Lucknow,Uttar Pradesh,Farmer,440534,1035402,413,30,Car Insurance,12,0,0,On-time,Lump Sum,0.5474109782584209,84,8,0.45
661,Pankaj Reddy,41,Male,Married,Patna,Bihar,Shop Owner,724447,1346645,754,2,Health Insurance,3,2,0,On-time,Lump Sum,0.1853740880054643,37,6,0.42
662,Rahul Ghosh,39,Female,Single,Mumbai,Maharashtra,Mechanic,1353156,930313,852,29,Retirement Plans,14,1,2,Late,Yearly,0.6478194391119637,38,7,0.7
663,Pooja Malhotra,28,Female,Married,Kolkata,West Bengal,Teacher,451396,1047913,718,32,Life Insurance,1,1,2,Late,Monthly,0.2482976912580229,89,10,0.49
664,Anjali Das,37,Male,Single,Ahmedabad,Gujarat,Teacher,327637,399500,703,12,Life Insurance,0,0,1,Late,Yearly,0.3549571040872288,83,7,0.46
665,Suresh Verma,63,Female,Married,Indore,Madhya Pradesh,Plumber,329212,970255,667,39,Life Insurance,19,4,3,Late,Monthly,0.0939935419600808,94,2,0.49
666,Arun Das,39,Male,Married,Bangalore,Karnataka,Civil Engineer,1086587,798802,711,39,Life Insurance,7,5,0,On-time,Lump Sum,0.479923687960895,82,6,0.61
667,Meena Yadav,59,Male,Single,Bangalore,Karnataka,Bank Manager,986386,248869,473,37,Retirement Plans,7,5,0,On-time,Yearly,0.4607031747751875,51,1,0.55
668,Suman Gupta,25,Female,Married,Patna,Bihar,Mechanic,1755290,542014,788,38,Health Insurance,10,3,1,Late,Lump Sum,0.6812664205096148,91,8,0.79
669,Amit Gupta,24,Female,Single,Lucknow,Uttar Pradesh,Shop Owner,1274620,1023116,776,2,Car Insurance,12,3,1,Late,Yearly,0.6101403368634843,84,3,0.56
670,Vikram Ghosh,51,Female,Single,Kolkata,West Bengal,Plumber,1982422,573417,552,8,Retirement Plans,10,1,3,Late,Lump Sum,0.3800042020012512,55,2,0.65
671,Suman Malhotra,46,Male,Single,Kolkata,West Bengal,Businessman,697349,1158555,456,11,Investment Plans,6,4,0,Late,Lump Sum,0.2113978503594729,23,7,0.41
672,Divya Patel,26,Female,Married,Jaipur,Rajasthan,Journalist,1503193,221985,768,43,Investment Plans,17,5,1,Late,Monthly,0.6402525142755701,78,4,0.79
673,Pankaj Bose,43,Female,Married,Kolkata,West Bengal,Software Engineer,1000880,672358,854,17,Car Insurance,5,3,3,Late,Yearly,0.9276699655787348,85,4,0.57
674,Kavita Iyer,48,Female,Married,Patna,Bihar,Journalist,757376,1329679,744,14,Health Insurance,5,0,0,Late,Yearly,0.3059013214315709,98,6,0.46
675,Meena Iyer,28,Male,Single,Bangalore,Karnataka,Journalist,1994401,633455,310,17,Health Insurance,17,0,1,Late,Monthly,0.7159836900079797,50,4,0.66
676,Arun Ghosh,55,Male,Married,Patna,Bihar,Lawyer,1873518,1374968,449,33,Health Insurance,0,0,1,On-time,Lump Sum,0.0595686238305415,88,2,0.53
677,Rohit Das,51,Female,Single,Indore,Madhya Pradesh,Civil Engineer,1550984,418543,876,44,Life Insurance,3,0,0,On-time,Monthly,0.731169903126291,43,6,0.75
678,Sunita Mehta,59,Female,Single,Patna,Bihar,Plumber,1118841,203311,573,34,Retirement Plans,13,3,3,Late,Yearly,0.6118693908710217,50,9,0.7
679,Manish Bose,51,Female,Married,Indore,Madhya Pradesh,Businessman,1462403,687128,771,10,Investment Plans,9,5,1,On-time,Lump Sum,0.1621072367232493,50,10,0.69
680,Suman Das,65,Male,Single,Bangalore,Karnataka,Doctor,1173176,256763,679,7,Life Insurance,9,0,2,Late,Lump Sum,0.8328253501415938,91,9,0.65
681,Rahul Singh,54,Male,Single,Jaipur,Rajasthan,Businessman,216123,874220,694,27,Investment Plans,6,3,1,On-time,Yearly,0.534351140919356,57,7,0.45
682,Divya Das,63,Female,Single,Patna,Bihar,Lawyer,353348,121821,894,31,Car Insurance,0,3,2,Late,Monthly,0.964950371769986,75,4,0.54
683,Amit Ghosh,33,Female,Married,Patna,Bihar,Teacher,1052053,1022743,572,11,Health Insurance,4,0,1,On-time,Lump Sum,0.8588856269750339,42,2,0.44
684,Sunita Nair,60,Male,Married,Delhi,Delhi,Nurse,1257773,973348,613,10,Retirement Plans,3,0,2,On-time,Yearly,0.0649827236634063,86,9,0.55
685,Rajesh Patel,62,Male,Married,Delhi,Delhi,Farmer,1581943,815299,510,15,Car Insurance,0,1,0,Late,Yearly,0.5469307726515473,89,2,0.52
686,Dinesh Yadav,24,Male,Married,Hyderabad,Telangana,Teacher,235832,1234014,784,32,Retirement Plans,8,1,2,On-time,Yearly,0.4362735629576003,42,2,0.41
687,Rahul Singh,38,Female,Single,Indore,Madhya Pradesh,Farmer,1742824,399375,816,43,Investment Plans,12,1,2,On-time,Lump Sum,0.1333414460010484,46,5,0.8
688,Arun Das,62,Female,Married,Bangalore,Karnataka,Journalist,1937904,1128352,332,47,Life Insurance,2,5,3,On-time,Monthly,0.8842827083607748,24,7,0.63
689,Meena Chopra,64,Male,Married,Jaipur,Rajasthan,Mechanic,678843,916888,346,12,Investment Plans,0,1,2,On-time,Lump Sum,0.3971558763001486,9,8,0.39
690,Divya Saxena,48,Female,Married,Kolkata,West Bengal,Shop Owner,528522,451541,621,46,Investment Plans,17,5,3,On-time,Lump Sum,0.0727535456675451,6,2,0.57
691,Suman Sharma,65,Male,Married,Ahmedabad,Gujarat,Lawyer,1031033,1237165,309,30,Health Insurance,6,5,3,On-time,Monthly,0.2999895055251177,40,1,0.4
692,Sneha Mehta,34,Male,Single,Delhi,Delhi,Civil Engineer,1458411,640861,833,32,Retirement Plans,2,5,1,Late,Monthly,0.9505244439271376,76,1,0.62
693,Kavita Malhotra,64,Male,Single,Bangalore,Karnataka,Software Engineer,922150,1055439,503,47,Car Insurance,6,0,0,On-time,Monthly,0.8626200887949992,98,7,0.54
694,Suman Verma,48,Male,Married,Bangalore,Karnataka,Shop Owner,1000622,127504,825,50,Retirement Plans,2,0,0,On-time,Monthly,0.8095429297732832,86,5,0.68
695,Rohit Saxena,55,Female,Single,Lucknow,Uttar Pradesh,Bank Manager,951765,770828,326,50,Health Insurance,6,0,1,On-time,Yearly,0.7997104728240982,14,4,0.51
696,Rohit Singh,58,Female,Married,Delhi,Delhi,Government Employee,755373,785512,622,49,Health Insurance,5,2,2,Late,Monthly,0.5868612731309762,5,5,0.55
697,Arun Sharma,44,Female,Single,Indore,Madhya Pradesh,Shop Owner,843664,89387,796,40,Retirement Plans,8,2,0,Late,Lump Sum,0.1902696032780386,88,7,0.68
698,Sneha Reddy,48,Female,Married,Kolkata,West Bengal,Electrician,1215958,1235170,783,39,Life Insurance,2,3,0,Late,Yearly,0.5361693809459473,12,5,0.57
699,Rohit Kumar,40,Male,Married,Delhi,Delhi,Teacher,1291797,1011968,362,31,Life Insurance,5,5,0,On-time,Lump Sum,0.5503330221993826,64,8,0.54
700,Rahul Sharma,38,Male,Married,Kolkata,West Bengal,Electrician,1326166,717018,833,25,Health Insurance,14,5,1,Late,Yearly,0.6119983727108704,90,2,0.65
701,Dinesh Nair,65,Male,Single,Bangalore,Karnataka,Bank Manager,1214781,885925,825,31,Life Insurance,15,4,2,Late,Monthly,0.0251900661800628,52,1,0.62
702,Vikram Mehta,32,Female,Single,Patna,Bihar,Businessman,1025121,247669,671,8,Health Insurance,15,0,2,Late,Yearly,0.9535199797138256,33,4,0.61
703,Meena Chopra,28,Female,Single,Pune,Maharashtra,Businessman,712192,420257,871,8,Life Insurance,8,4,2,On-time,Lump Sum,0.4449616275512785,66,6,0.57
704,Pankaj Pandey,32,Male,Single,Chennai,Tamil Nadu,Nurse,1147267,1093521,668,5,Life Insurance,17,2,0,On-time,Monthly,0.947689451263972,44,6,0.57
705,Suresh Kumar,42,Male,Single,Lucknow,Uttar Pradesh,Nurse,1944176,899976,660,35,Car Insurance,6,3,0,Late,Monthly,0.6904705564524171,75,6,0.71
706,Rahul Chopra,22,Male,Single,Chennai,Tamil Nadu,Lawyer,447297,1047085,503,45,Investment Plans,6,0,1,Late,Monthly,0.7971267268889773,34,5,0.44
707,Kavita Agarwal,36,Male,Single,Lucknow,Uttar Pradesh,Mechanic,576865,708966,450,34,Life Insurance,8,2,3,On-time,Monthly,0.9411216774839336,44,1,0.43
708,Vikram Verma,23,Male,Married,Ahmedabad,Gujarat,Journalist,648587,897943,408,25,Retirement Plans,20,5,0,Late,Yearly,0.9402124800387932,98,8,0.53
709,Priya Nair,41,Male,Single,Lucknow,Uttar Pradesh,Plumber,1426300,412638,464,2,Life Insurance,15,2,2,On-time,Yearly,0.0551524441342172,21,7,0.62
710,Arun Iyer,34,Male,Married,Kolkata,West Bengal,Doctor,1998499,525668,636,48,Car Insurance,11,2,2,On-time,Monthly,0.8787749609820855,48,2,0.76
711,Pooja Sharma,53,Female,Single,Mumbai,Maharashtra,Doctor,1534160,1463658,499,50,Health Insurance,4,2,1,On-time,Yearly,0.631430398876124,6,7,0.58
712,Arun Verma,53,Male,Married,Lucknow,Uttar Pradesh,Shop Owner,1992667,1033395,325,46,Retirement Plans,14,5,2,On-time,Lump Sum,0.7933072611200439,33,7,0.7
713,Suresh Nair,59,Female,Single,Delhi,Delhi,Nurse,921381,477775,615,12,Health Insurance,15,2,3,On-time,Yearly,0.2775156076695351,8,1,0.54
714,Arun Agarwal,46,Female,Single,Hyderabad,Telangana,Civil Engineer,1658340,144502,359,11,Investment Plans,13,1,1,On-time,Monthly,0.7947102566795959,23,10,0.7
715,Amit Pandey,49,Male,Single,Bangalore,Karnataka,Lawyer,891033,1098770,771,30,Life Insurance,15,5,1,On-time,Monthly,0.5318336316543475,47,8,0.61
716,Rohit Chopra,33,Female,Married,Kolkata,West Bengal,Bank Manager,880469,1239356,338,43,Investment Plans,6,2,0,Late,Lump Sum,0.0102990137202912,68,2,0.42
717,Rohit Nair,42,Male,Married,Mumbai,Maharashtra,Journalist,1215610,1315700,800,17,Health Insurance,4,4,1,On-time,Monthly,0.9375667879116456,98,6,0.54
718,Dinesh Bose,46,Male,Married,Bangalore,Karnataka,Plumber,1790592,759614,433,2,Car Insurance,3,0,3,On-time,Monthly,0.1795569441943371,89,9,0.6
719,Rohit Malhotra,33,Female,Single,Pune,Maharashtra,Civil Engineer,347956,968999,666,8,Health Insurance,3,4,2,On-time,Yearly,0.0937835877787742,6,8,0.41
720,Anjali Ghosh,36,Male,Single,Indore,Madhya Pradesh,Journalist,711020,179550,777,8,Health Insurance,14,5,0,On-time,Yearly,0.6046017779185717,29,1,0.56
721,Priya Sharma,25,Male,Single,Patna,Bihar,Businessman,1864218,1002819,826,6,Retirement Plans,7,5,2,On-time,Lump Sum,0.3991159801639941,12,2,0.63
722,Sunita Mehta,43,Male,Married,Bangalore,Karnataka,Teacher,261521,1161965,608,21,Investment Plans,13,4,0,Late,Yearly,0.2192270358955975,33,5,0.42
723,Rahul Agarwal,50,Male,Married,Mumbai,Maharashtra,Doctor,470076,1415919,892,2,Health Insurance,4,3,3,Late,Monthly,0.6792412186228848,53,1,0.36
724,Suman Joshi,29,Female,Single,Kolkata,West Bengal,Software Engineer,1695372,493117,820,38,Retirement Plans,12,4,1,On-time,Lump Sum,0.233745445473159,58,2,0.74
725,Divya Reddy,48,Female,Single,Bangalore,Karnataka,Teacher,510592,972229,621,17,Investment Plans,5,1,2,On-time,Yearly,0.5875013133460203,28,10,0.48
726,Rajesh Chopra,46,Female,Single,Mumbai,Maharashtra,Nurse,248885,1466514,369,27,Retirement Plans,13,4,2,On-time,Monthly,0.9123930038647632,85,5,0.34
727,Suresh Verma,49,Female,Single,Jaipur,Rajasthan,Government Employee,1572830,237735,581,12,Life Insurance,6,2,1,On-time,Yearly,0.7165019122024946,58,3,0.63
728,Divya Bose,64,Male,Single,Kolkata,West Bengal,Civil Engineer,1908594,286693,446,19,Retirement Plans,8,2,2,On-time,Monthly,0.8480909287103741,42,7,0.7
729,Suresh Malhotra,42,Female,Married,Patna,Bihar,Farmer,1672939,109323,886,18,Retirement Plans,1,3,3,Late,Lump Sum,0.3520488943635945,32,5,0.73
730,Kavita Iyer,64,Male,Married,Mumbai,Maharashtra,Shop Owner,797309,773802,424,17,Retirement Plans,8,1,3,On-time,Yearly,0.1736738876676463,77,5,0.46
731,Suman Iyer,28,Female,Single,Kolkata,West Bengal,Doctor,1475378,1274446,696,10,Retirement Plans,6,4,1,Late,Lump Sum,0.5877466019447123,58,5,0.55
732,Rohit Nair,59,Female,Single,Pune,Maharashtra,Software Engineer,862998,1371451,533,28,Car Insurance,9,3,2,On-time,Yearly,0.9251628639777528,34,3,0.44
733,Neha Chopra,65,Male,Single,Indore,Madhya Pradesh,Bank Manager,1444951,1261459,579,24,Investment Plans,13,4,0,Late,Yearly,0.5106788296060711,23,2,0.55
734,Amit Reddy,62,Female,Married,Bangalore,Karnataka,Software Engineer,474827,781715,492,41,Retirement Plans,14,4,3,Late,Monthly,0.5454231488919825,22,6,0.51
735,Pooja Sharma,24,Male,Single,Pune,Maharashtra,Electrician,1108384,746938,802,24,Retirement Plans,9,1,0,On-time,Lump Sum,0.1554645199424977,82,10,0.66
736,Sneha Malhotra,52,Male,Single,Delhi,Delhi,Software Engineer,858872,1436922,699,30,Investment Plans,16,4,0,Late,Monthly,0.1906409481384419,48,3,0.51
737,Neha Bose,59,Female,Married,Patna,Bihar,Plumber,1511919,1176912,641,17,Life Insurance,7,3,1,On-time,Yearly,0.3083291213808462,8,6,0.58
738,Suman Das,45,Female,Single,Hyderabad,Telangana,Doctor,706270,1281231,358,27,Health Insurance,16,1,1,Late,Monthly,0.0569720675394117,50,6,0.45
739,Rajesh Iyer,62,Male,Married,Kolkata,West Bengal,Shop Owner,378522,1074893,706,20,Life Insurance,9,0,1,Late,Lump Sum,0.9423578366709242,32,9,0.48
740,Anjali Nair,46,Male,Married,Kolkata,West Bengal,Mechanic,965396,523550,563,20,Car Insurance,19,4,1,On-time,Monthly,0.6724229518896526,57,4,0.59
741,Pankaj Patel,63,Male,Single,Lucknow,Uttar Pradesh,Businessman,527970,490251,559,44,Life Insurance,16,4,0,On-time,Lump Sum,0.0510019307845173,35,10,0.62
742,Vikram Singh,45,Female,Single,Ahmedabad,Gujarat,Lawyer,358789,1393840,729,20,Investment Plans,3,0,3,Late,Yearly,0.8738900855782942,8,3,0.36
743,Priya Verma,29,Female,Single,Bangalore,Karnataka,Teacher,1714431,1361806,608,29,Car Insurance,7,1,0,Late,Lump Sum,0.9955746567227476,73,6,0.61
744,Anjali Sharma,57,Female,Single,Ahmedabad,Gujarat,Lawyer,1309998,1378048,798,39,Car Insurance,1,3,2,Late,Lump Sum,0.524576345478331,22,1,0.53
745,Pooja Bose,25,Female,Married,Patna,Bihar,Civil Engineer,1495365,409319,607,2,Investment Plans,12,5,3,On-time,Yearly,0.6925832699231339,64,6,0.64
746,Pooja Sharma,48,Male,Single,Patna,Bihar,Journalist,1242556,1193134,467,35,Car Insurance,10,2,3,On-time,Lump Sum,0.9062022592176858,37,1,0.5
747,Sneha Pandey,24,Male,Married,Pune,Maharashtra,Civil Engineer,1601808,717763,731,38,Health Insurance,19,1,2,On-time,Yearly,0.27574455248258,58,9,0.79
748,Meena Mehta,64,Male,Married,Chennai,Tamil Nadu,Journalist,323190,709962,795,25,Car Insurance,15,2,3,Late,Yearly,0.8365232550144389,4,4,0.52
749,Kavita Chopra,24,Female,Married,Patna,Bihar,Bank Manager,1992251,289330,700,6,Health Insurance,18,0,3,On-time,Lump Sum,0.457768070250615,37,3,0.76
750,Priya Ghosh,46,Female,Single,Chennai,Tamil Nadu,Farmer,1164864,1363132,501,45,Health Insurance,12,2,0,Late,Monthly,0.2863108177189847,12,7,0.57
751,Rohit Sharma,46,Female,Single,Indore,Madhya Pradesh,Electrician,1297191,833189,853,42,Health Insurance,15,3,0,On-time,Lump Sum,0.1088237285438924,90,6,0.72
752,Manish Reddy,54,Male,Single,Ahmedabad,Gujarat,Shop Owner,1641839,1324326,685,4,Car Insurance,20,1,0,On-time,Monthly,0.5926378873280115,72,10,0.67
753,Meena Pandey,35,Female,Married,Kolkata,West Bengal,Bank Manager,397797,1239891,881,42,Retirement Plans,12,4,1,On-time,Lump Sum,0.6916970848674311,59,1,0.49
754,Pooja Reddy,37,Male,Single,Kolkata,West Bengal,Lawyer,717217,50386,526,42,Life Insurance,0,4,1,On-time,Yearly,0.2280430939912764,97,5,0.55
755,Amit Sharma,30,Male,Married,Bangalore,Karnataka,Businessman,1600425,395196,775,12,Car Insurance,5,0,2,On-time,Yearly,0.470900643191655,41,3,0.65
756,Rohit Singh,38,Female,Single,Indore,Madhya Pradesh,Journalist,541476,883336,765,46,Retirement Plans,13,0,2,Late,Yearly,0.7850649013775407,40,3,0.55
757,Suresh Iyer,30,Male,Married,Kolkata,West Bengal,Teacher,1607160,75013,864,9,Life Insurance,12,3,3,On-time,Yearly,0.5969513152500014,27,7,0.77
758,Priya Mehta,28,Male,Married,Pune,Maharashtra,Lawyer,1763996,1374423,334,15,Retirement Plans,18,5,0,On-time,Lump Sum,0.3017674938140563,77,9,0.61
759,Dinesh Das,36,Male,Single,Kolkata,West Bengal,Lawyer,1039848,644132,316,17,Health Insurance,18,0,1,On-time,Lump Sum,0.5674674519676295,76,7,0.56
760,Neha Sharma,32,Female,Married,Lucknow,Uttar Pradesh,Government Employee,328529,839777,735,13,Health Insurance,9,1,2,On-time,Monthly,0.1450333734900888,2,10,0.5
761,Rahul Reddy,32,Male,Single,Kolkata,West Bengal,Plumber,1430894,658139,531,49,Car Insurance,20,0,2,On-time,Yearly,0.2389242348563983,92,3,0.69
762,Vikram Das,22,Female,Married,Lucknow,Uttar Pradesh,Mechanic,1766937,360004,559,42,Life Insurance,1,3,3,Late,Yearly,0.1281178591483757,44,10,0.74
763,Pankaj Singh,39,Male,Single,Pune,Maharashtra,Government Employee,1574948,578157,643,5,Investment Plans,13,1,3,Late,Lump Sum,0.3687141357713672,80,1,0.61
764,Neha Malhotra,53,Female,Single,Delhi,Delhi,Lawyer,623521,1080911,384,40,Car Insurance,5,3,2,On-time,Lump Sum,0.0661432331540988,19,7,0.45
765,Sneha Gupta,37,Female,Single,Hyderabad,Telangana,Software Engineer,1129306,1304578,733,40,Life Insurance,14,2,2,Late,Monthly,0.2589871926802144,51,2,0.57
766,Vikram Nair,35,Male,Married,Hyderabad,Telangana,Electrician,723253,349444,448,12,Investment Plans,15,4,1,Late,Lump Sum,0.130181234704361,70,8,0.55
767,Pooja Singh,37,Female,Married,Hyderabad,Telangana,Mechanic,354162,827738,896,5,Investment Plans,19,3,0,On-time,Yearly,0.6614480558806969,25,8,0.55
768,Priya Sharma,51,Male,Married,Bangalore,Karnataka,Plumber,1901191,233876,407,6,Car Insurance,3,3,2,On-time,Lump Sum,0.7481581407637675,33,3,0.61
769,Meena Bose,55,Male,Single,Kolkata,West Bengal,Software Engineer,224345,928867,769,32,Life Insurance,17,2,2,On-time,Yearly,0.2251968209179708,43,1,0.47
770,Neha Pandey,25,Male,Married,Patna,Bihar,Electrician,969869,118713,468,7,Life Insurance,16,3,1,Late,Monthly,0.915595657976392,51,9,0.62
771,Anjali Singh,45,Female,Single,Jaipur,Rajasthan,Civil Engineer,1889534,1091367,313,17,Retirement Plans,9,5,3,On-time,Yearly,0.3540675317299173,43,10,0.62
772,Manish Agarwal,37,Female,Single,Hyderabad,Telangana,Electrician,981388,941815,599,6,Retirement Plans,15,1,3,On-time,Yearly,0.581931237730812,2,5,0.52
773,Arun Malhotra,51,Male,Single,Jaipur,Rajasthan,Plumber,1463214,249077,702,38,Health Insurance,20,2,2,Late,Monthly,0.9766279872009004,12,9,0.82
774,Pooja Joshi,55,Male,Married,Bangalore,Karnataka,Shop Owner,1718132,785232,590,8,Health Insurance,17,4,1,On-time,Monthly,0.4352818786922294,25,2,0.63
775,Vikram Bose,39,Male,Single,Bangalore,Karnataka,Lawyer,1592837,421118,331,4,Car Insurance,17,0,2,Late,Monthly,0.6179416318865222,0,6,0.62
776,Sunita Das,24,Male,Single,Kolkata,West Bengal,Software Engineer,1253919,278508,420,18,Retirement Plans,17,2,3,On-time,Yearly,0.8711110614605568,47,6,0.63
777,Divya Saxena,57,Female,Single,Chennai,Tamil Nadu,Shop Owner,1076591,1225033,420,6,Retirement Plans,18,5,3,On-time,Lump Sum,0.3035807950276612,64,6,0.49
778,Pankaj Gupta,61,Female,Married,Lucknow,Uttar Pradesh,Farmer,1216226,1079193,594,45,Retirement Plans,14,5,3,Late,Monthly,0.8078003342534842,81,7,0.64
779,Divya Yadav,62,Female,Single,Bangalore,Karnataka,Nurse,981203,1386952,894,11,Health Insurance,11,3,0,Late,Monthly,0.0127553700325818,36,10,0.58
780,Neha Sharma,32,Female,Married,Kolkata,West Bengal,Nurse,258615,604187,869,11,Life Insurance,19,3,0,On-time,Monthly,0.1167939567801145,10,4,0.53
781,Pooja Joshi,54,Female,Single,Ahmedabad,Gujarat,Mechanic,905021,260911,353,19,Car Insurance,3,2,1,Late,Monthly,0.1747421585357342,35,7,0.51
782,Divya Singh,45,Female,Single,Mumbai,Maharashtra,Bank Manager,659664,1079104,551,16,Health Insurance,2,4,1,Late,Yearly,0.6163060606367374,5,6,0.42
783,Amit Malhotra,33,Female,Married,Pune,Maharashtra,Bank Manager,1111900,686977,424,44,Retirement Plans,10,5,2,On-time,Lump Sum,0.6142625687183272,85,8,0.61
784,Dinesh Agarwal,24,Female,Married,Bangalore,Karnataka,Bank Manager,822922,754079,686,8,Health Insurance,19,4,1,Late,Yearly,0.6048993776918333,72,4,0.55
785,Sneha Agarwal,51,Female,Single,Jaipur,Rajasthan,Government Employee,956359,1214401,652,37,Health Insurance,19,0,2,On-time,Yearly,0.1163877953000367,83,5,0.59
786,Meena Saxena,49,Female,Single,Lucknow,Uttar Pradesh,Doctor,559926,78622,521,43,Life Insurance,5,1,3,On-time,Lump Sum,0.997900320248226,98,10,0.6
787,Rahul Kumar,44,Male,Single,Patna,Bihar,Civil Engineer,1291999,606113,509,42,Life Insurance,0,1,2,On-time,Yearly,0.9314089383331468,54,1,0.54
788,Kavita Sharma,34,Female,Single,Bangalore,Karnataka,Businessman,618189,760361,454,37,Investment Plans,4,5,1,Late,Yearly,0.3234487377346489,11,2,0.43
789,Pooja Das,29,Male,Single,Ahmedabad,Gujarat,Nurse,212991,117534,356,24,Retirement Plans,9,1,1,Late,Yearly,0.9479508734631944,51,5,0.44
790,Arun Iyer,41,Male,Married,Indore,Madhya Pradesh,Businessman,652009,150002,891,18,Investment Plans,13,1,2,Late,Yearly,0.9959818683403786,97,8,0.66
791,Divya Verma,44,Female,Married,Jaipur,Rajasthan,Lawyer,1555686,513231,769,40,Health Insurance,7,4,2,On-time,Monthly,0.6437265725251934,99,10,0.77
792,Suresh Gupta,30,Female,Single,Hyderabad,Telangana,Software Engineer,1427232,1125464,806,48,Car Insurance,20,3,2,On-time,Yearly,0.7050482365065089,82,8,0.76
